Id,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1210,10182,AllPub,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,420.0,Gd,TA,PConc,Unf,1660,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,500,TA,Y,5,2006,New,Partial,290000
1211,11218,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,Unf,1845,0,0,2,1,3,Gd,Typ,1,TA,Attchd,462,TA,Y,5,2010,WD,Normal,189000
1212,12134,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,Wood,Unf,1752,0,0,2,0,4,TA,Typ,0,,Basment,492,TA,Y,6,2010,WD,Normal,164000
1213,9340,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,672,1,0,1,0,2,TA,Typ,0,,Attchd,234,TA,N,8,2009,WD,Normal,113000
1214,10246,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,Unf,960,1,1,0,0,0,TA,Typ,0,,Attchd,364,TA,Y,5,2006,WD,Normal,145000
1215,10205,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,999,1,0,1,0,3,TA,Typ,0,,Attchd,300,TA,Y,5,2006,WD,Normal,134500
1216,7094,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,LwQ,894,0,0,1,0,3,TA,Typ,0,,Detchd,384,TA,Y,5,2007,WD,Normal,125000
1217,8930,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,CompShg,VinylSd,VinylSd,0.0,TA,TA,Slab,,1902,0,0,2,0,4,TA,Typ,0,,Attchd,539,TA,Y,4,2010,WD,Normal,112000
1218,8640,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,CompShg,CemntBd,CmentBd,72.0,Gd,TA,PConc,Unf,1314,1,0,2,0,3,Gd,Typ,0,,Attchd,552,TA,Y,9,2009,New,Partial,229456
1219,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,CompShg,AsbShng,AsbShng,0.0,TA,TA,Slab,,912,0,0,1,0,2,TA,Typ,0,,,0,,N,7,2006,WD,Normal,80500
1220,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,CompShg,CemntBd,CmentBd,236.0,TA,TA,CBlock,Unf,1218,0,0,1,1,3,TA,Typ,0,,,0,,N,4,2006,WD,Abnorml,91500
1221,7800,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,LwQ,912,0,0,1,0,2,TA,Typ,0,,Attchd,288,TA,Y,11,2006,WD,Abnorml,115000
1222,8250,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,LwQ,1211,0,0,1,0,3,TA,Typ,1,TA,Attchd,322,TA,Y,8,2008,WD,Normal,134000
1223,10496,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,CompShg,Wd Sdng,Wd Sdng,320.0,TA,TA,CBlock,Unf,1846,0,0,2,0,3,TA,Typ,1,Gd,Attchd,315,TA,Y,1,2007,WD,Normal,143000
1224,10680,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,CompShg,Wd Sdng,Wd Sdng,44.0,TA,TA,CBlock,Unf,2136,0,0,2,0,4,TA,Mod,0,,Detchd,528,TA,Y,10,2006,WD,Normal,137900
1225,15384,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1490,1,0,2,1,3,Gd,Typ,1,Gd,Attchd,388,TA,Y,2,2008,WD,Normal,184000
1226,10482,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,CompShg,VinylSd,VinylSd,63.0,TA,Gd,CBlock,Unf,1138,0,1,1,0,3,TA,Typ,0,,Attchd,264,TA,Y,6,2007,WD,Normal,145000
1227,14598,AllPub,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,CompShg,VinylSd,VinylSd,74.0,Gd,TA,PConc,Unf,1933,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,668,TA,Y,1,2008,WD,Normal,214000
1228,8872,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,CompShg,VinylSd,VinylSd,300.0,TA,TA,CBlock,Unf,912,1,0,1,0,2,Gd,Typ,0,,Detchd,576,TA,Y,12,2008,WD,Normal,147000
1229,8769,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,CompShg,MetalSd,MetalSd,766.0,Ex,TA,PConc,Unf,1702,1,0,1,1,1,Ex,Typ,1,Gd,Attchd,1052,TA,Y,10,2008,New,Partial,367294
1230,7910,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,CompShg,BrkFace,HdBoard,0.0,TA,TA,CBlock,Unf,1507,0,0,2,0,4,TA,Maj1,0,,Basment,404,TA,Y,8,2008,WD,Normal,127000
1231,18890,AllPub,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,CompShg,Plywood,Plywood,1.0,TA,TA,CBlock,Rec,2620,0,0,2,2,4,TA,Typ,1,TA,BuiltIn,600,TA,N,8,2007,WD,Normal,190000
1232,7728,AllPub,Inside,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,CompShg,Wd Sdng,Wd Sdng,120.0,TA,TA,CBlock,Unf,1190,1,0,1,0,3,TA,Typ,0,,Attchd,540,TA,Y,5,2006,WD,Normal,132500
1233,9842,AllPub,FR2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,,1224,0,0,2,0,2,TA,Typ,0,,CarPort,462,TA,Y,3,2007,WD,Normal,101800
1234,12160,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,CompShg,Plywood,Plywood,180.0,TA,TA,CBlock,Unf,1188,1,0,1,0,3,TA,Typ,0,,Attchd,531,TA,Y,5,2010,COD,Abnorml,142000
1235,8525,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Unf,1964,0,0,1,1,4,TA,Typ,0,,,0,,N,11,2008,WD,Abnorml,130000
1236,13132,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Unf,1784,0,0,1,1,4,TA,Typ,0,,Detchd,180,Fa,N,7,2006,WD,Normal,138887
1237,2628,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,CompShg,VinylSd,Wd Shng,106.0,Gd,TA,PConc,Unf,1626,0,0,2,1,2,Gd,Typ,0,,BuiltIn,474,TA,Y,6,2010,WD,Normal,175500
1238,12393,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1948,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,434,TA,Y,9,2006,WD,Normal,195000
1239,13072,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1141,0,0,1,1,3,TA,Typ,0,,Detchd,484,TA,Y,3,2006,WD,Abnorml,142500
1240,9037,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,32.0,Gd,TA,PConc,Unf,1484,0,0,2,0,2,Ex,Typ,1,Gd,Attchd,472,TA,Y,12,2007,WD,Normal,265900
1241,8158,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,252.0,Gd,TA,PConc,Unf,1768,1,0,2,1,3,Gd,Typ,0,,Attchd,543,TA,Y,7,2008,WD,Normal,224900
1242,9849,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1689,0,0,2,0,3,Gd,Typ,0,,Attchd,954,TA,Y,6,2007,New,Partial,248328
1243,10625,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,CompShg,Plywood,Plywood,81.0,TA,TA,CBlock,LwQ,1173,1,0,2,0,3,Gd,Typ,2,TA,Attchd,528,TA,Y,1,2010,WD,Family,170000
1244,13891,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,CompShg,VinylSd,VinylSd,,Ex,TA,PConc,Unf,2076,1,0,2,1,2,Ex,Typ,1,Gd,Attchd,850,TA,Y,9,2006,New,Partial,465000
1245,11435,AllPub,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,CompShg,BrkFace,Stucco,0.0,TA,TA,PConc,Unf,1517,0,0,1,0,3,Gd,Typ,2,Gd,Detchd,400,TA,Y,6,2006,WD,Normal,230000
1246,12090,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,CompShg,VinylSd,VinylSd,74.0,TA,TA,CBlock,Unf,1868,0,0,3,1,3,TA,Typ,1,TA,BuiltIn,477,TA,Y,1,2007,WD,Abnorml,178000
1247,8125,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1553,0,0,2,1,3,Gd,Typ,0,,Attchd,615,TA,Y,3,2006,New,Partial,186500
1248,12328,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,CompShg,HdBoard,HdBoard,335.0,TA,TA,CBlock,Unf,1034,1,0,1,0,3,TA,Typ,0,,Attchd,888,TA,Y,5,2010,WD,Normal,169900
1249,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,CompShg,AsbShng,AsbShng,0.0,TA,TA,BrkTil,Unf,2058,0,0,1,1,3,TA,Typ,1,Gd,Detchd,396,Fa,P,4,2008,WD,Normal,129500
1250,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Rec,988,0,0,1,0,3,TA,Typ,0,,Attchd,276,TA,Y,5,2007,WD,Normal,119000
1251,11160,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,CompShg,BrkFace,BrkFace,0.0,Gd,TA,CBlock,Unf,2110,1,0,2,1,3,Ex,Typ,2,TA,Attchd,522,TA,Y,4,2010,WD,Normal,244000
1252,3136,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,CompShg,VinylSd,Wd Shng,163.0,Gd,TA,PConc,Unf,1405,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,478,TA,Y,3,2006,WD,Normal,171750
1253,9858,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Unf,874,1,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,11,2009,WD,Normal,130000
1254,17542,AllPub,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,ALQ,2167,1,0,2,1,3,Gd,Typ,2,Gd,Attchd,518,TA,Y,7,2007,WD,Normal,294000
1255,6931,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,CompShg,VinylSd,VinylSd,92.0,Gd,TA,PConc,Unf,1656,0,0,2,1,3,Gd,Typ,1,Gd,BuiltIn,397,TA,Y,7,2008,WD,Normal,165400
1256,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Unf,1367,0,0,1,0,3,TA,Typ,1,Gd,Detchd,560,TA,Y,11,2007,WD,Normal,127500
1257,14303,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,CompShg,HdBoard,HdBoard,554.0,Gd,TA,PConc,Unf,1987,1,0,2,0,2,Gd,Typ,1,TA,Attchd,691,TA,Y,8,2008,WD,Normal,301500
1258,4060,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Unf,864,0,0,1,0,2,TA,Typ,0,,,0,,Y,7,2009,WD,Normal,99900
1259,9587,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,CompShg,VinylSd,VinylSd,182.0,Gd,TA,PConc,Unf,1166,1,0,2,0,2,Gd,Typ,0,,Attchd,400,TA,Y,7,2008,WD,Normal,190000
1260,9750,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,LwQ,1054,1,0,1,1,3,TA,Typ,0,,Attchd,460,TA,Y,7,2008,WD,Normal,151000
1261,24682,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Unf,1675,0,0,2,1,3,TA,Typ,1,TA,BuiltIn,502,TA,Y,6,2009,WD,Normal,181000
1262,9600,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,1050,0,0,1,0,2,TA,Typ,0,,Attchd,338,TA,Y,6,2009,WD,Normal,128900
1263,11250,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Unf,1788,1,0,1,0,5,TA,Min2,2,TA,Attchd,304,TA,Y,11,2009,WD,Normal,161500
1264,13515,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Unf,1824,0,0,1,0,3,TA,Typ,1,Gd,Detchd,520,TA,N,7,2007,WD,Normal,180500
1265,4060,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Unf,1337,1,0,2,0,2,Gd,Typ,0,,Attchd,511,TA,Y,8,2008,COD,Abnorml,181000
1266,3735,AllPub,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,CompShg,MetalSd,MetalSd,218.0,Gd,TA,PConc,Unf,1452,1,0,2,1,3,Gd,Typ,0,,Detchd,506,TA,Y,3,2006,WD,Normal,183900
1267,10120,AllPub,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,CompShg,Wd Sdng,Wd Sdng,0.0,Fa,TA,CBlock,Unf,1889,0,0,1,1,4,TA,Typ,1,Gd,Detchd,308,TA,N,1,2007,WD,Normal,122000
1268,13214,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,CompShg,Stucco,CmentBd,0.0,Ex,TA,PConc,Unf,2018,0,0,2,0,3,Ex,Typ,1,Gd,Attchd,746,TA,Y,5,2010,WD,Normal,378500
1269,14100,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,CompShg,Stucco,Stucco,632.0,TA,Gd,CBlock,Unf,3447,0,0,3,1,4,Gd,Typ,2,Gd,BuiltIn,1014,TA,Y,5,2008,WD,Normal,381000
1270,11344,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,CompShg,MetalSd,MetalSd,180.0,TA,TA,CBlock,Unf,1524,0,0,1,1,3,TA,Typ,0,,Attchd,315,TA,Y,7,2007,WD,Normal,144000
1271,23595,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,WdShake,Plywood,Plywood,0.0,Gd,TA,PConc,Unf,1524,2,0,0,1,0,Gd,Typ,1,TA,Attchd,586,TA,Y,4,2010,WD,Normal,260000
1272,9156,AllPub,Inside,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,Unf,1489,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,462,TA,Y,8,2009,WD,Normal,185750
1273,13526,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,CompShg,HdBoard,Plywood,114.0,TA,TA,CBlock,LwQ,935,1,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,11,2006,WD,Normal,137000
1274,11512,AllPub,Corner,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,CompShg,Plywood,Plywood,84.0,TA,TA,CBlock,Unf,1357,1,0,1,0,2,Ex,Typ,1,Gd,Basment,312,TA,Y,5,2008,WD,Normal,177000
1275,5362,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,Unf,1250,0,0,2,0,3,TA,Typ,1,Gd,Detchd,552,TA,Y,11,2007,WD,Normal,139000
1276,11345,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Roll,AsbShng,AsbShng,567.0,TA,TA,CBlock,Unf,1920,0,0,2,0,4,TA,Typ,0,,Detchd,400,Fa,Y,7,2007,WD,Normal,137000
1277,12936,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,Unf,1395,0,1,1,1,3,TA,Typ,1,TA,Attchd,497,TA,Y,12,2009,WD,Normal,162000
1278,17871,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,CompShg,HdBoard,HdBoard,359.0,TA,TA,CBlock,Unf,1724,1,0,1,1,3,TA,Typ,1,Gd,Attchd,480,TA,Y,6,2009,WD,Normal,197900
1279,9473,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Unf,2031,1,0,2,1,3,Gd,Typ,1,Gd,Attchd,577,TA,Y,3,2008,WD,Normal,237000
1280,7500,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,Unf,1128,0,0,1,0,2,TA,Typ,0,,Detchd,528,TA,Y,4,2010,COD,Abnorml,68400
1281,9808,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,CompShg,VinylSd,VinylSd,110.0,Gd,TA,PConc,Unf,1573,1,0,2,0,3,Gd,Typ,0,,Attchd,544,TA,Y,3,2009,WD,Normal,227000
1282,8049,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,CompShg,HdBoard,HdBoard,54.0,TA,TA,CBlock,Unf,1339,1,0,2,0,2,TA,Typ,1,TA,Attchd,484,Gd,Y,7,2006,WD,Normal,180000
1283,8800,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Rec,1040,0,0,2,0,3,Gd,Typ,0,,Detchd,484,TA,Y,9,2009,WD,Normal,150500
1284,9400,AllPub,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,CompShg,MetalSd,Wd Shng,0.0,TA,TA,CBlock,Unf,1824,0,0,2,2,4,TA,Typ,0,,,0,,Y,4,2010,WD,Normal,139000
1285,9638,AllPub,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,Unf,2447,0,0,2,0,4,Gd,Min2,1,Gd,Detchd,336,TA,Y,3,2010,WD,Normal,169000
1286,6000,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,CompShg,MetalSd,MetalSd,0.0,TA,Fa,CBlock,Unf,1412,0,0,1,0,4,TA,Typ,1,Gd,Detchd,280,TA,Y,5,2009,WD,Normal,132500
1287,9790,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,CompShg,HdBoard,HdBoard,451.0,TA,TA,CBlock,Rec,1328,1,0,1,1,3,TA,Typ,2,Gd,Attchd,528,TA,Y,6,2010,WD,Normal,143000
1288,36500,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,CompShg,Wd Sdng,Wd Sdng,621.0,TA,Gd,CBlock,Unf,1582,0,1,2,0,4,TA,Typ,0,,Attchd,390,TA,N,6,2006,WD,Normal,190000
1289,5664,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Unf,1659,1,0,2,0,2,Ex,Typ,1,Ex,Attchd,499,TA,Y,10,2009,WD,Normal,278000
1290,11065,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,788.0,Gd,TA,PConc,Unf,1970,0,0,2,1,3,Ex,Typ,1,Gd,BuiltIn,753,TA,Y,10,2006,New,Partial,281000
1291,14112,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,CompShg,Wd Sdng,HdBoard,86.0,TA,TA,PConc,Unf,1152,1,0,1,0,3,TA,Typ,1,Gd,Attchd,484,TA,Y,4,2010,WD,Normal,180500
1292,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,CompShg,CemntBd,CmentBd,268.0,TA,TA,CBlock,Unf,1302,0,0,2,1,3,TA,Typ,0,,Detchd,264,TA,Y,2,2009,WD,Normal,119500
1293,6600,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,Unf,2372,0,0,2,0,4,TA,Min2,0,,Attchd,432,TA,Y,12,2009,WD,Normal,107500
1294,10140,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Unf,1664,0,0,2,1,4,TA,Typ,1,TA,Attchd,528,TA,Y,3,2006,WD,Normal,162900
1295,8172,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,Unf,864,1,0,1,0,2,TA,Typ,0,,Detchd,572,TA,N,4,2006,WD,Normal,115000
1296,8400,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,Unf,1052,1,0,1,1,3,TA,Typ,0,,Attchd,288,TA,Y,11,2006,WD,Normal,138500
1297,8700,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,CompShg,MetalSd,MetalSd,148.0,TA,Gd,CBlock,Unf,1128,1,0,2,0,3,TA,Typ,0,,Attchd,525,TA,Y,12,2008,WD,Normal,155000
1298,3675,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,CompShg,VinylSd,VinylSd,82.0,TA,TA,PConc,Unf,1072,1,0,2,0,2,TA,Typ,0,,Basment,525,TA,Y,6,2006,New,Partial,140000
1299,63887,AllPub,Corner,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,ClyTile,Stucco,Stucco,796.0,Ex,TA,PConc,Unf,5642,2,0,2,1,3,Ex,Typ,3,Gd,Attchd,1418,TA,Y,1,2008,New,Partial,160000
1300,7500,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,Rec,1246,1,0,1,1,3,Gd,Typ,0,,Attchd,305,TA,Y,5,2010,WD,Normal,154000
1301,10762,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Unf,1983,0,0,2,1,3,Gd,Typ,1,TA,Attchd,490,TA,Y,5,2009,WD,Normal,225000
1302,7500,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Unf,1494,0,0,1,0,3,Gd,Typ,2,Gd,Attchd,213,TA,P,11,2009,WD,Normal,177500
1303,10120,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,CompShg,VinylSd,VinylSd,391.0,Gd,TA,PConc,Unf,2526,1,0,2,1,4,Gd,Typ,1,TA,Attchd,844,TA,Y,12,2006,WD,Normal,290000
1304,8688,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,228.0,Gd,TA,PConc,Unf,1616,0,0,2,0,3,Gd,Typ,0,,Attchd,834,TA,Y,4,2006,WD,Normal,232000
1305,3363,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,117.0,Gd,TA,PConc,Unf,1708,0,0,2,0,3,Gd,Maj1,0,,Detchd,380,TA,Y,4,2006,WD,Normal,130000
1306,13173,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,CompShg,VinylSd,VinylSd,300.0,Gd,TA,PConc,Unf,1652,1,0,2,0,2,Ex,Typ,2,Ex,Attchd,840,TA,Y,11,2009,WD,Normal,325000
1307,6955,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,94.0,Gd,TA,PConc,Unf,1368,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,474,TA,Y,9,2006,New,Partial,202500
1308,8072,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Unf,990,1,0,1,0,3,TA,Typ,0,,Detchd,480,TA,Y,5,2009,WD,Normal,138000
